carat,cut,clarity,table,x,y,z,E,F,G,H,I,J,price
0.32,5,5,55.0,4.41,4.45,2.71,0,0,0,1,0,0,523
1.31,3,7,60.0,7.09,7.17,4.25,0,0,0,0,1,0,5187
0.56,5,5,56.0,5.27,5.32,3.28,1,0,0,0,0,0,1819
0.81,5,3,57.0,5.93,5.97,3.69,0,0,0,1,0,0,3497
0.95,4,6,59.0,6.24,6.13,3.89,0,1,0,0,0,0,4682
0.32,5,1,58.0,4.42,4.45,2.71,1,0,0,0,0,0,1018
0.74,4,4,62.0,5.83,5.8,3.54,1,0,0,0,0,0,2999
0.7,1,6,56.0,5.6,5.5,3.61,0,0,0,0,1,0,1720
0.5,4,6,58.0,5.18,5.17,3.1,1,0,0,0,0,0,1593
1.7,3,4,59.0,7.64,7.67,4.64,0,0,0,0,1,0,11514
0.41,4,2,58.0,4.78,4.74,2.93,0,0,0,0,0,0,1582
0.36,5,6,56.0,4.63,4.58,2.79,0,0,0,0,0,0,794
1.17,4,4,60.0,6.81,6.79,4.12,0,0,1,0,0,0,7666
0.3,2,3,58.0,4.27,4.34,2.71,1,0,0,0,0,0,622
0.51,4,7,56.0,5.22,5.19,3.14,1,0,0,0,0,0,1205
1.25,2,6,57.0,6.86,6.81,4.35,0,0,0,0,0,1,5110
0.34,3,5,58.0,4.43,4.45,2.78,1,0,0,0,0,0,745
0.53,5,5,55.0,5.21,5.25,3.21,0,0,0,0,0,0,1857
0.4,4,4,59.0,4.76,4.71,2.91,0,1,0,0,0,0,1050
0.33,4,5,58.0,4.47,4.49,2.72,1,0,0,0,0,0,723
1.21,4,7,59.0,7.05,7.03,4.1,0,0,0,1,0,0,5082
0.32,4,6,58.0,4.39,4.36,2.72,1,0,0,0,0,0,720
0.36,5,5,57.0,4.59,4.63,2.83,0,0,0,1,0,0,587
0.53,5,4,55.7,5.21,5.24,3.22,0,0,1,0,0,0,1772
0.32,5,4,56.0,4.41,4.38,2.72,1,0,0,0,0,0,972
0.45,4,6,59.0,4.99,4.93,2.99,0,0,0,0,1,0,941
0.3,5,5,55.0,4.34,4.31,2.66,1,0,0,0,0,0,844
0.72,4,4,58.0,5.93,5.85,3.47,0,0,1,0,0,0,3032
0.32,4,5,59.0,4.38,4.41,2.69,0,0,1,0,0,0,561
0.52,5,5,56.0,5.12,5.16,3.18,1,0,0,0,0,0,1689
0.31,4,5,55.0,4.34,4.32,2.66,0,1,0,0,0,0,802
1.02,5,4,56.0,6.52,6.49,3.97,0,1,0,0,0,0,8157
0.42,5,3,57.0,4.83,4.87,2.97,0,0,0,0,1,0,1299
0.7,2,6,60.0,5.6,5.63,3.58,0,1,0,0,0,0,2401
1.55,5,5,57.0,7.37,7.42,4.56,0,0,0,0,0,1,7416
0.42,4,4,59.0,4.79,4.85,2.93,0,0,0,0,0,0,1179
0.73,3,4,55.0,5.87,5.89,3.57,0,0,1,0,0,0,3011
1.5,5,5,55.0,7.44,7.35,4.54,0,1,0,0,0,0,14372
1.5,3,7,57.0,7.16,7.27,4.55,0,0,0,1,0,0,7495
2.01,4,5,59.0,7.98,8.06,4.98,0,0,0,0,1,0,15379
0.24,5,4,57.0,3.92,4.0,2.48,0,0,0,0,0,0,687
0.31,4,6,55.0,4.39,4.35,2.67,0,0,0,1,0,0,573
0.51,4,5,60.0,5.19,5.16,3.15,0,0,0,1,0,0,1202
1.32,3,6,56.0,6.94,7.0,4.38,0,0,0,1,0,0,7283
1.52,4,4,58.0,7.44,7.3,4.55,0,0,0,1,0,0,11621
0.59,4,6,60.0,5.37,5.39,3.32,0,1,0,0,0,0,1412
1.22,4,5,59.0,6.79,6.83,4.24,0,0,0,0,1,0,5832
1.14,4,7,58.0,6.61,6.56,4.14,0,1,0,0,0,0,4399
0.91,3,4,56.0,6.14,6.18,3.85,0,0,0,0,0,0,5597
0.82,5,5,56.0,6.01,6.08,3.72,0,0,0,1,0,0,2804
1.0,3,2,54.0,6.36,6.39,4.0,1,0,0,0,0,0,10463
1.17,5,3,56.0,6.77,6.83,4.18,0,0,1,0,0,0,9630
0.72,5,7,54.0,5.83,5.73,3.57,0,1,0,0,0,0,2674
0.74,5,6,57.0,5.81,5.83,3.57,0,0,1,0,0,0,3130
0.31,4,5,58.0,4.37,4.39,2.67,1,0,0,0,0,0,680
0.64,5,5,54.0,5.52,5.55,3.44,0,0,0,1,0,0,1831
0.32,3,5,59.0,4.37,4.41,2.72,0,0,1,0,0,0,561
1.16,4,6,60.0,6.7,6.64,4.09,1,0,0,0,0,0,6366
0.71,4,7,59.0,5.75,5.71,3.48,0,0,0,0,0,1,1609
1.5,5,5,55.0,7.31,7.25,4.54,0,1,0,0,0,0,14199
1.12,5,4,56.0,6.7,6.72,4.11,1,0,0,0,0,0,8991
1.0,2,6,65.0,6.61,6.49,3.72,0,0,0,1,0,0,4138
0.41,3,2,61.0,4.78,4.86,2.89,1,0,0,0,0,0,1057
0.9,4,5,60.0,6.35,6.28,3.7,0,0,0,0,1,0,2923
0.31,5,5,59.0,4.36,4.4,2.68,0,0,0,1,0,0,515
0.71,3,6,58.0,5.8,5.85,3.51,1,0,0,0,0,0,2570
1.0,3,6,56.0,6.36,6.34,4.01,0,1,0,0,0,0,4474
0.31,5,1,55.0,4.37,4.39,2.7,0,0,1,0,0,0,871
0.71,5,6,54.0,5.73,5.69,3.6,0,1,0,0,0,0,2235
0.46,5,2,56.0,4.89,4.93,3.07,0,0,0,0,0,1,953
1.09,5,1,55.0,6.59,6.65,4.08,0,1,0,0,0,0,11888
1.01,3,6,57.0,6.36,6.42,3.98,0,0,0,1,0,0,4306
1.0,4,5,54.0,6.49,6.46,3.99,0,0,1,0,0,0,6216
1.62,4,6,58.0,7.53,7.48,4.7,0,1,0,0,0,0,13298
0.3,5,2,57.0,4.34,4.39,2.64,1,0,0,0,0,0,895
1.14,3,3,56.0,6.56,6.71,4.2,0,1,0,0,0,0,8912
1.01,4,6,59.0,6.58,6.52,3.88,0,0,1,0,0,0,4338
0.63,4,4,58.0,5.52,5.45,3.4,0,0,0,0,1,0,1667
0.83,4,6,59.0,6.05,5.97,3.74,1,0,0,0,0,0,2913
0.55,3,7,56.0,5.24,5.21,3.31,0,0,0,0,0,0,1368
0.23,2,4,58.0,3.86,3.89,2.45,0,1,0,0,0,0,376
1.03,2,7,62.0,6.69,6.73,3.77,0,0,0,0,0,1,3188
0.41,3,3,57.0,4.87,4.91,2.93,0,0,0,0,1,0,1024
1.01,3,3,56.0,6.34,6.4,4.01,0,1,0,0,0,0,8265
1.05,2,7,63.0,6.59,6.64,3.97,0,0,0,0,0,0,4560
1.76,3,5,60.0,7.68,7.72,4.79,0,0,0,1,0,0,13503
0.94,4,6,56.0,6.27,6.24,3.9,1,0,0,0,0,0,4580
0.74,3,7,58.0,5.69,5.79,3.62,0,0,0,0,0,0,2713
0.33,3,6,56.0,4.45,4.42,2.8,1,0,0,0,0,0,693
1.25,4,7,61.0,6.97,6.91,4.2,0,0,0,1,0,0,4200
0.4,5,1,55.0,4.73,4.76,2.95,0,0,1,0,0,0,1333
0.34,4,5,60.0,4.48,4.45,2.73,1,0,0,0,0,0,956
0.32,5,5,57.0,4.4,4.37,2.69,0,1,0,0,0,0,828
0.81,4,7,58.0,5.97,5.93,3.67,0,0,0,0,0,0,2994
0.91,4,5,58.0,6.2,6.18,3.81,1,0,0,0,0,0,4739
0.32,4,2,59.0,4.41,4.37,2.7,0,0,0,1,0,0,936
1.51,2,7,64.0,7.53,7.57,4.39,0,0,0,0,0,1,6104
1.55,4,4,59.0,7.4,7.35,4.62,0,0,0,0,0,1,8749
1.15,3,6,60.0,6.68,6.72,4.19,0,0,0,0,1,0,4851
1.0,4,4,58.0,6.43,6.4,4.0,0,0,0,1,0,0,4950
1.18,5,7,54.0,6.77,6.84,4.21,0,0,0,0,1,0,5163
1.2,4,7,59.0,6.81,6.78,4.15,0,0,0,0,0,1,4234
2.0,5,6,57.0,8.05,8.11,4.96,0,0,0,0,1,0,16407
0.71,4,6,60.0,5.79,5.73,3.55,0,1,0,0,0,0,2381
1.07,4,7,59.0,6.59,6.67,4.01,1,0,0,0,0,0,4284
0.42,5,6,56.0,4.79,4.83,2.97,0,0,0,0,0,0,810
0.31,5,3,56.0,4.4,4.38,2.67,0,0,1,0,0,0,907
0.43,5,2,55.0,4.85,4.82,3.0,0,0,1,0,0,0,1264
0.71,5,6,57.0,5.76,5.71,3.52,0,0,1,0,0,0,2386
1.02,2,5,60.0,6.29,6.34,3.99,1,0,0,0,0,0,6462
0.32,5,3,57.0,4.46,4.42,2.7,1,0,0,0,0,0,1080
0.71,5,2,56.0,5.72,5.74,3.54,0,1,0,0,0,0,3880
0.7,2,7,58.0,5.58,5.53,3.56,0,1,0,0,0,0,1792
1.06,4,7,59.0,6.51,6.47,4.06,0,1,0,0,0,0,3901
2.01,5,4,56.0,8.08,8.02,5.03,0,0,0,0,1,0,17068
1.46,3,6,57.0,7.15,7.19,4.48,0,0,0,0,1,0,7146
1.5,1,6,57.0,7.15,7.09,4.59,0,0,1,0,0,0,10352
1.5,4,4,60.0,7.42,7.48,4.48,1,0,0,0,0,0,13513
0.81,5,7,55.0,5.92,5.96,3.72,0,1,0,0,0,0,2795
0.52,5,5,56.0,5.19,5.37,3.2,0,1,0,0,0,0,1625
1.55,3,6,58.0,7.5,7.55,4.52,1,0,0,0,0,0,11764
0.23,3,4,58.0,3.91,3.95,2.44,0,1,0,0,0,0,373
0.28,5,3,56.0,4.22,4.26,2.62,0,1,0,0,0,0,642
0.55,4,7,56.0,5.23,5.2,3.25,0,0,0,1,0,0,1246
1.05,3,7,58.0,6.47,6.5,4.03,0,1,0,0,0,0,4436
1.52,5,5,55.1,7.38,7.42,4.58,0,0,0,1,0,0,11333
0.8,5,4,56.0,6.01,5.98,3.67,0,1,0,0,0,0,3793
0.33,3,5,58.0,4.34,4.42,2.74,0,0,0,0,1,0,463
0.3,5,4,57.0,4.27,4.31,2.66,0,0,0,0,0,0,720
2.23,3,8,57.0,8.24,8.2,5.22,0,0,1,0,0,0,7006
0.9,3,4,58.0,6.11,6.15,3.86,0,0,0,0,0,0,5757
0.23,3,5,58.0,3.86,3.89,2.43,0,0,0,0,0,0,362
0.9,3,6,59.0,6.3,6.35,3.74,0,1,0,0,0,0,4498
0.72,3,5,59.0,5.74,5.77,3.51,0,0,0,0,0,0,2697
1.12,5,5,55.0,6.73,6.67,4.08,0,1,0,0,0,0,6858
1.06,5,4,55.0,6.55,6.58,4.07,0,0,0,0,1,0,5577
0.5,5,5,57.0,5.14,5.11,3.15,1,0,0,0,0,0,1746
0.91,3,4,60.0,6.08,6.11,3.83,1,0,0,0,0,0,5057
1.0,5,6,55.0,6.49,6.44,3.97,0,0,0,1,0,0,4469
0.31,5,4,54.8,4.35,4.37,2.69,0,0,0,1,0,0,557
1.04,5,7,58.0,6.47,6.51,4.02,0,0,1,0,0,0,4973
0.79,3,6,56.3,5.85,5.88,3.71,1,0,0,0,0,0,3138
1.01,4,4,59.0,6.51,6.48,3.89,0,0,1,0,0,0,6353
1.12,3,2,60.0,6.78,6.91,4.03,0,0,1,0,0,0,8072
1.02,2,5,57.0,6.38,6.41,4.07,0,0,1,0,0,0,5816
0.42,4,5,58.0,4.77,4.81,2.97,0,0,1,0,0,0,847
1.52,5,7,56.0,7.45,7.41,4.53,1,0,0,0,0,0,8299
0.36,4,5,58.0,4.56,4.6,2.81,0,1,0,0,0,0,726
0.31,5,1,55.0,4.39,4.41,2.68,1,0,0,0,0,0,987
0.52,3,5,59.0,5.11,5.13,3.22,0,0,0,0,0,0,1847
0.7,4,6,60.0,5.7,5.74,3.5,0,0,1,0,0,0,2042
1.14,5,6,56.0,6.7,6.74,4.13,0,0,0,0,0,1,5174
1.03,5,6,54.0,6.46,6.5,4.03,0,0,0,0,1,0,4782
0.58,5,4,57.0,5.36,5.39,3.29,0,1,0,0,0,0,1979
0.3,4,4,59.0,4.3,4.26,2.65,0,1,0,0,0,0,844
0.27,3,3,56.0,4.12,4.14,2.6,1,0,0,0,0,0,622
0.33,5,3,56.0,4.43,4.41,2.76,0,0,0,0,1,0,743
0.32,3,5,54.0,4.39,4.41,2.76,0,0,0,1,0,0,505
1.33,5,5,54.0,7.14,7.15,4.37,0,0,0,0,1,0,7148
0.72,5,6,56.0,5.7,5.76,3.55,0,0,1,0,0,0,3048
0.31,5,4,56.0,4.38,4.4,2.68,0,1,0,0,0,0,642
0.8,3,4,56.0,5.9,5.94,3.71,0,0,1,0,0,0,3673
1.0,4,6,61.0,6.43,6.38,3.86,0,1,0,0,0,0,4704
0.8,3,6,56.0,5.96,6.0,3.68,0,1,0,0,0,0,3267
0.33,5,7,57.0,4.5,4.47,2.74,0,0,0,0,0,0,631
1.22,2,4,61.0,6.94,7.0,4.08,0,0,0,0,0,1,5356
0.33,3,6,57.0,4.42,4.45,2.73,0,0,1,0,0,0,492
1.04,4,6,62.0,6.45,6.39,4.01,0,0,0,0,1,0,4252
1.05,3,7,59.0,6.44,6.48,4.07,0,0,0,1,0,0,4158
2.02,5,7,60.0,8.08,8.14,4.94,0,0,0,0,1,0,14027
1.51,5,4,54.0,7.28,7.34,4.57,0,0,0,1,0,0,12071
0.46,2,4,61.9,5.02,5.06,3.01,0,1,0,0,0,0,1168
0.5,4,6,61.0,5.07,5.03,3.18,1,0,0,0,0,0,1374
1.17,4,7,60.0,6.88,6.85,4.09,0,1,0,0,0,0,4324
0.4,5,7,56.0,4.77,4.72,2.91,0,0,0,0,0,0,798
0.4,2,7,59.0,4.64,4.69,2.97,0,0,0,1,0,0,561
1.53,3,4,63.0,7.44,7.51,4.45,0,0,0,1,0,0,9896
0.9,2,7,58.0,6.09,6.12,3.86,0,1,0,0,0,0,3318
1.11,5,6,56.0,6.62,6.65,4.13,0,0,0,0,1,0,4890
0.91,4,6,61.0,6.14,6.11,3.79,1,0,0,0,0,0,3961
1.15,5,7,56.0,6.67,6.75,4.18,0,0,1,0,0,0,4838
0.4,5,7,56.0,4.76,4.79,2.93,0,0,0,0,1,0,612
0.35,5,5,55.0,4.54,4.49,2.78,1,0,0,0,0,0,984
1.07,4,5,58.0,6.54,6.55,4.05,0,0,1,0,0,0,6779
0.56,5,7,57.0,5.34,5.32,3.25,0,0,1,0,0,0,1127
1.21,5,3,55.0,6.79,6.83,4.23,0,0,0,0,1,0,7134
1.0,1,6,57.0,6.06,6.1,4.08,0,1,0,0,0,0,4328
2.54,5,7,56.0,8.75,8.67,5.46,0,0,1,0,0,0,17339
0.4,5,5,57.0,4.73,4.75,2.92,1,0,0,0,0,0,1092
0.72,5,5,57.0,5.76,5.79,3.54,1,0,0,0,0,0,3223
1.11,4,3,59.0,6.79,6.82,4.03,0,1,0,0,0,0,9377
0.3,4,5,58.0,4.3,4.25,2.66,0,0,0,0,0,0,911
0.29,3,2,56.0,4.26,4.3,2.63,0,1,0,0,0,0,563
0.9,4,4,59.0,6.31,6.28,3.74,1,0,0,0,0,0,5438
0.24,4,2,59.0,4.02,4.0,2.43,1,0,0,0,0,0,668
1.5,4,7,59.0,7.3,7.36,4.46,0,1,0,0,0,0,9240
0.5,5,4,54.0,5.1,5.13,3.18,1,0,0,0,0,0,1665
0.31,4,5,58.0,4.36,4.4,2.69,0,1,0,0,0,0,625
1.02,5,5,57.0,6.4,6.47,4.03,0,1,0,0,0,0,7632
0.41,5,3,57.0,4.83,4.86,2.93,1,0,0,0,0,0,1363
0.3,3,2,58.0,4.27,4.3,2.69,0,0,1,0,0,0,789
1.51,4,3,58.0,7.32,7.29,4.54,0,0,0,0,1,0,9498
0.32,3,6,55.0,4.4,4.37,2.77,0,1,0,0,0,0,684
0.39,3,4,56.0,4.72,4.64,2.9,0,1,0,0,0,0,971
0.3,5,2,56.0,4.28,4.3,2.68,1,0,0,0,0,0,862
0.53,4,5,59.0,5.16,5.13,3.21,0,0,1,0,0,0,1607
0.9,3,7,60.0,6.22,6.32,3.77,0,0,1,0,0,0,3114
0.3,5,3,56.0,4.33,4.35,2.68,1,0,0,0,0,0,789
0.7,2,5,59.0,5.6,5.56,3.59,0,1,0,0,0,0,2373
1.51,2,7,56.0,7.29,7.37,4.47,0,0,0,1,0,0,8243
1.56,5,7,55.0,7.39,7.35,4.59,0,0,0,1,0,0,6716
1.09,4,7,62.0,6.63,6.57,4.11,0,0,0,0,1,0,2708
0.3,5,3,55.0,4.32,4.36,2.65,0,0,0,1,0,0,605
0.4,5,7,55.0,4.73,4.74,2.94,0,0,1,0,0,0,926
0.25,3,3,57.0,4.05,4.08,2.5,0,1,0,0,0,0,633
1.3,5,4,55.0,6.98,7.02,4.34,0,0,1,0,0,0,10038
1.56,2,5,62.0,7.66,7.72,4.4,0,0,0,0,1,0,9609
0.5,5,5,54.0,5.11,5.14,3.16,0,0,0,0,1,0,1220
0.71,3,4,57.0,5.66,5.72,3.57,0,0,0,1,0,0,2559
0.52,5,5,54.0,5.18,5.22,3.21,0,0,0,1,0,0,1238
0.76,5,2,54.0,5.9,5.87,3.64,1,0,0,0,0,0,4382
0.31,3,4,56.0,4.33,4.29,2.73,0,0,1,0,0,0,802
0.36,5,3,57.0,4.57,4.52,2.83,0,0,0,1,0,0,932
1.0,1,8,57.0,6.39,6.28,3.91,0,0,1,0,0,0,2723
0.5,5,3,56.0,5.11,5.15,3.13,0,0,0,0,0,0,2272
0.34,5,3,56.0,4.51,4.53,2.77,0,0,0,0,0,0,1054
0.95,4,3,59.0,6.23,6.26,3.91,0,0,0,0,0,1,3669
0.51,5,3,57.0,5.12,5.15,3.15,0,0,1,0,0,0,1875
0.31,5,3,55.0,4.36,4.37,2.72,0,0,0,1,0,0,625
0.91,2,6,58.0,6.33,6.4,3.67,0,0,1,0,0,0,5394
0.5,2,5,61.0,5.28,5.25,3.04,0,1,0,0,0,0,1626
1.02,4,5,58.0,6.56,6.5,3.92,0,0,0,1,0,0,4958
0.93,4,6,56.0,6.26,6.2,3.91,1,0,0,0,0,0,4739
1.01,2,5,57.0,6.3,6.35,4.0,0,0,1,0,0,0,5599
1.23,4,3,59.0,6.9,6.8,4.22,0,1,0,0,0,0,11534
0.4,5,3,56.0,4.73,4.76,2.94,0,1,0,0,0,0,1015
1.51,4,4,59.0,7.24,7.19,4.55,0,0,1,0,0,0,12085
0.58,4,6,59.0,5.38,5.33,3.3,1,0,0,0,0,0,1794
0.76,5,5,56.0,5.83,5.79,3.66,0,0,0,0,0,0,3248
0.7,2,7,60.0,5.75,5.78,3.41,0,0,0,0,0,0,2382
1.5,4,5,61.0,7.34,7.29,4.48,0,0,1,0,0,0,12308
1.5,4,1,58.0,7.31,7.21,4.57,0,0,0,0,1,0,10332
1.14,5,4,57.0,6.83,6.74,4.06,0,0,0,0,0,0,9193
0.59,4,6,57.0,5.53,5.47,3.23,1,0,0,0,0,0,1550
0.7,3,6,61.0,5.66,5.7,3.48,1,0,0,0,0,0,2275
1.04,4,4,57.0,6.52,6.47,3.99,0,0,0,0,1,0,4240
1.08,5,6,57.0,6.52,6.56,4.1,0,0,0,0,0,0,6539
0.31,5,5,54.0,4.41,4.36,2.71,1,0,0,0,0,0,872
1.06,3,7,62.0,6.55,6.61,4.02,0,0,1,0,0,0,4162
0.42,3,6,57.0,4.84,4.87,2.96,0,0,0,1,0,0,754
0.3,3,4,56.0,4.29,4.31,2.69,0,0,1,0,0,0,581
0.3,3,6,54.0,4.29,4.23,2.7,0,0,0,0,0,1,450
1.4,3,6,58.0,7.05,7.09,4.49,0,0,0,0,0,1,6145
0.3,5,6,58.0,4.31,4.33,2.63,0,0,0,1,0,0,450
0.72,3,6,56.0,5.66,5.72,3.57,0,0,0,0,0,1,1666
1.15,4,6,60.0,6.72,6.68,4.19,0,0,0,0,1,0,4939
1.06,4,5,58.0,6.49,6.52,4.05,1,0,0,0,0,0,6716
2.03,4,5,60.0,8.27,8.21,4.91,0,0,1,0,0,0,18680
0.54,5,4,57.0,5.21,5.26,3.19,0,1,0,0,0,0,1772
0.51,5,4,56.0,5.15,5.13,3.19,0,1,0,0,0,0,1836
1.62,3,6,59.0,7.4,7.45,4.66,0,0,0,1,0,0,10521
0.41,3,6,55.0,4.72,4.68,2.98,0,0,0,0,0,0,947
0.47,5,4,55.0,5.01,5.04,3.09,1,0,0,0,0,0,1400
2.23,4,7,60.0,8.4,8.35,5.13,0,0,0,0,0,1,13931
0.31,3,6,60.0,4.32,4.34,2.7,0,0,0,1,0,0,446
0.32,5,5,54.0,4.41,4.37,2.72,1,0,0,0,0,0,900
0.54,4,7,60.0,5.2,5.16,3.2,0,0,0,1,0,0,972
0.4,5,3,55.0,4.74,4.76,2.95,1,0,0,0,0,0,1158
0.51,4,6,61.0,5.07,5.06,3.18,1,0,0,0,0,0,1443
1.03,5,7,56.0,6.45,6.48,4.04,1,0,0,0,0,0,4441
0.56,5,6,56.0,5.24,5.28,3.29,0,0,0,0,0,0,1608
0.48,4,5,61.0,5.01,4.97,3.12,1,0,0,0,0,0,1323
1.35,2,5,65.0,7.18,7.13,4.23,0,0,0,0,1,0,5610
0.54,5,6,56.0,5.25,5.27,3.23,0,0,0,0,1,0,1114
0.31,3,2,59.0,4.31,4.25,2.7,0,0,0,0,1,0,732
0.3,3,4,56.0,4.28,4.32,2.66,0,0,0,0,0,1,394
0.71,2,5,61.0,5.8,5.88,3.46,1,0,0,0,0,0,2772
0.43,4,8,59.0,4.78,4.83,2.98,0,0,0,1,0,0,452
1.01,4,1,58.0,6.37,6.44,4.01,1,0,0,0,0,0,11387
0.61,3,6,63.0,5.5,5.43,3.26,0,0,1,0,0,0,1548
1.0,5,7,55.6,6.41,6.48,3.96,0,0,0,1,0,0,4459
0.5,2,3,64.3,5.01,5.03,3.11,0,0,0,1,0,0,1362
2.09,3,4,57.0,8.09,8.13,5.1,0,0,0,0,1,0,18215
0.58,5,4,56.0,5.38,5.32,3.32,0,1,0,0,0,0,2088
0.4,3,6,59.0,4.7,4.73,2.96,1,0,0,0,0,0,707
1.13,4,7,59.0,6.7,6.75,4.06,1,0,0,0,0,0,5220
0.31,5,2,56.0,4.35,4.37,2.72,1,0,0,0,0,0,801
1.23,3,4,53.0,6.93,6.98,4.26,0,0,0,1,0,0,7276
0.35,4,3,58.0,4.5,4.54,2.8,0,0,0,1,0,0,706
0.31,2,4,56.0,4.29,4.32,2.72,0,0,1,0,0,0,625
0.37,4,4,55.0,4.7,4.66,2.88,1,0,0,0,0,0,999
1.06,4,6,59.0,6.55,6.54,4.03,0,0,0,1,0,0,4872
1.0,3,7,59.0,6.38,6.44,3.89,1,0,0,0,0,0,4311
1.04,5,7,56.0,6.48,6.5,4.03,0,0,0,1,0,0,4404
0.37,5,1,55.0,4.65,4.67,2.86,0,0,0,0,1,0,754
1.05,5,7,57.0,6.45,6.51,4.06,0,0,1,0,0,0,5127
0.44,4,4,56.0,4.88,4.83,3.05,0,0,0,0,1,0,1040
0.83,4,6,59.0,6.22,6.18,3.62,1,0,0,0,0,0,3506
0.36,5,5,57.0,4.61,4.58,2.8,0,1,0,0,0,0,932
0.52,5,5,56.0,5.19,5.23,3.18,0,1,0,0,0,0,1625
0.4,5,3,56.0,4.77,4.73,2.93,1,0,0,0,0,0,1238
0.73,5,3,56.0,5.74,5.81,3.61,0,0,1,0,0,0,3183
0.7,4,4,60.0,5.64,5.59,3.52,1,0,0,0,0,0,2695
0.92,4,8,58.0,6.29,6.26,3.81,0,1,0,0,0,0,2607
0.48,5,4,54.0,5.03,5.06,3.14,0,0,0,0,1,0,944
0.72,4,5,60.0,5.8,5.76,3.52,1,0,0,0,0,0,2822
1.21,5,3,56.0,6.85,6.89,4.21,0,0,0,1,0,0,8950
0.9,3,6,57.0,6.16,6.2,3.87,0,1,0,0,0,0,3950
1.01,5,7,57.0,6.43,6.45,3.96,0,0,1,0,0,0,4783
0.36,5,5,56.0,4.62,4.6,2.82,1,0,0,0,0,0,1013
0.56,5,6,56.0,5.29,5.33,3.27,1,0,0,0,0,0,1691
2.03,5,7,55.0,8.18,8.12,5.02,0,0,0,1,0,0,16642
1.54,3,7,61.0,7.49,7.56,4.47,0,0,0,0,1,0,7589
0.5,2,6,61.0,5.06,4.98,3.17,0,1,0,0,0,0,1043
1.2,4,3,60.0,6.79,6.74,4.25,0,1,0,0,0,0,10580
1.01,3,6,59.0,6.3,6.37,4.0,0,1,0,0,0,0,5010
0.5,3,3,58.0,5.07,5.09,3.13,0,0,1,0,0,0,1784
0.9,3,6,56.0,6.11,6.15,3.86,1,0,0,0,0,0,4315
0.23,3,2,55.0,3.99,4.13,2.43,1,0,0,0,0,0,682
0.9,3,4,59.0,6.12,6.17,3.83,0,0,0,1,0,0,4592
1.43,5,3,57.0,7.25,7.15,4.49,1,0,0,0,0,0,14429
1.55,3,8,58.0,7.42,7.52,4.6,1,0,0,0,0,0,5974
0.54,3,5,56.8,5.18,5.22,3.28,0,1,0,0,0,0,1745
1.7,3,7,58.0,7.5,7.43,4.74,0,0,0,1,0,0,7235
0.3,5,5,57.0,4.33,4.3,2.66,0,1,0,0,0,0,776
0.5,2,6,59.0,5.03,4.97,3.21,1,0,0,0,0,0,1090
0.35,4,7,58.0,4.54,4.49,2.78,0,0,0,1,0,0,566
0.23,3,3,58.0,3.89,3.92,2.42,0,1,0,0,0,0,530
0.39,3,5,61.0,4.72,4.76,2.85,1,0,0,0,0,0,889
2.02,3,7,55.0,8.06,8.11,5.08,0,0,1,0,0,0,15877
0.42,5,4,56.0,4.84,4.8,2.98,0,0,1,0,0,0,984
1.22,4,7,58.0,6.92,6.9,4.16,0,0,1,0,0,0,5534
1.51,4,2,60.0,7.4,7.42,4.49,0,0,0,1,0,0,12224
0.71,3,6,55.0,5.64,5.68,3.56,1,0,0,0,0,0,2964
0.7,3,5,58.0,5.58,5.65,3.5,0,0,0,0,1,0,2273
0.38,5,6,54.0,4.69,4.67,2.9,0,0,1,0,0,0,969
1.51,2,6,61.0,7.29,7.34,4.5,0,0,0,1,0,0,10277
0.53,5,4,57.0,5.21,5.16,3.22,0,1,0,0,0,0,1908
1.02,3,5,58.0,6.47,6.5,4.0,0,1,0,0,0,0,6479
0.7,3,6,58.0,5.66,5.73,3.48,0,0,0,0,0,0,2768
0.7,5,5,56.0,5.7,5.67,3.57,0,1,0,0,0,0,2573
0.55,5,5,55.0,5.24,5.29,3.28,0,0,0,0,0,0,1928
0.91,2,6,60.0,6.05,6.1,3.91,0,1,0,0,0,0,3994
0.3,5,4,57.0,4.29,4.34,2.7,0,1,0,0,0,0,570
0.31,4,6,56.0,4.4,4.37,2.73,1,0,0,0,0,0,698
0.37,4,6,59.0,4.62,4.67,2.86,0,1,0,0,0,0,616
1.16,5,7,56.0,6.73,6.69,4.21,1,0,0,0,0,0,5093
0.36,4,5,58.0,4.57,4.52,2.81,1,0,0,0,0,0,1013
1.12,3,7,55.0,6.63,6.68,4.15,0,0,0,1,0,0,4538
1.56,4,6,59.0,7.44,7.38,4.57,0,0,0,0,1,0,7155
0.58,5,2,57.0,5.33,5.38,3.3,0,1,0,0,0,0,2728
0.42,3,6,58.0,4.79,4.77,3.02,0,0,0,1,0,0,898
0.3,5,5,53.0,4.27,4.3,2.68,0,0,1,0,0,0,526
0.9,3,6,58.0,6.21,6.26,3.73,1,0,0,0,0,0,4165
0.31,2,6,57.0,4.3,4.35,2.73,1,0,0,0,0,0,544
0.31,5,1,55.0,4.35,4.34,2.7,0,1,0,0,0,0,1046
1.0,4,4,62.0,6.6,6.55,3.86,1,0,0,0,0,0,7392
1.06,3,5,59.0,6.56,6.63,4.0,0,0,0,1,0,0,5415
1.34,4,5,58.0,7.12,7.05,4.33,0,1,0,0,0,0,10431
1.03,3,6,59.0,6.41,6.45,4.02,0,1,0,0,0,0,4282
